66491,68808,90616,100020,80066,86140,86642,97387,79407,77874,85740,99043,82663,79581,87222,97092,70234,70186,78379,86422
66501,68807,90614,100012,80078,86163,86648,97380,79407,77885,85746,99034,82663,79581,87207,97101,70224,70205,78379,86422
66492,68837,90617,100031,80067,86152,86648,97380,79407,77885,85739,99041,82680,79568,87207,97101,70224,70205,78373,86413
66495,68845,90617,100031,80066,86173,86644,97379,79400,77896,85740,99033,82668,79574,87218,97099,70231,70196,78376,86413
66495,68845,90626,100031,80066,86173,86634,97391,79412,77897,85736,99039,82679,79576,87222,97093,70224,70209,78372,86408
66507,68842,90609,100027,80070,86160,86636,97384,79410,77897,85736,99039,82665,79579,87213,97083,70231,70199,78365,86420
66507,68861,90621,100013,80070,86162,86647,97394,79417,77906,85741,99041,82665,79579,87210,97095,70235,70203,78365,86420
66520,68855,90617,100019,80070,86178,86647,97394,79417,77906,85731,99035,82674,79584,87210,97095,70235,70203,78379,86409
66514,68886,90617,100019,80074,86168,86646,97386,79417,77905,85750,99027,82690,79582,87205,97095,70240,70210,78380,86413
66514,68886,90610,100022,80074,86168,86644,97394,79424,77922,85741,99045,82685,79583,87215,97097,70240,70208,78374,86411
66512,68892,90623,100034,80071,86163,86646,97396,79423,77919,85741,99045,82679,79593,87219,97094,70235,70193,78355,86419
66509,68886,90620,100006,80077,86173,86646,97396,79414,77940,85737,99035,82679,79593,87219,97094,70239,70209,78355,86419
66523,68894,90612,100022,80069,86163,86650,97386,79414,77940,85745,99038,82684,79591,87221,97115,70239,70209,78375,86420
66523,68913,90612,100022,80069,86163,86648,97386,79440,77936,85743,99036,82676,79591,87219,97096,70245,70220,78377,86416
66523,68913,90617,100023,80073,86160,86652,97394,79438,77945,85722,99027,82677,79602,87230,97107,70240,70211,78377,86440
66534,68921,90623,100027,80073,86163,86638,97391,79434,77953,85722,99027,82696,79613,87231,97112,70238,70230,78366,86429
66523,68929,90623,100036,80066,86165,86638,97391,79425,77944,85737,99038,82696,79613,87231,97112,70253,70223,78366,86429
66540,68939,90612,100031,80065,86143,86645,97384,79425,77944,85740,99028,82683,79606,87220,97112,70253,70223,78379,86431
66539,68943,90612,100031,80065,86143,86641,97382,79441,77948,85737,99028,82687,79615,87223,97116,70245,70225,78369,86431
66539,68943,90623,100033,80059,86156,86645,97381,79451,77967,85724,99039,82687,79618,87227,97101,70245,70226,78372,86423
66531,68957,90619,100032,80057,86147,86644,97391,79447,77970,85724,99039,82687,79618,87220,97104,70251,70239,78372,86429
66558,68978,90624,100037,80061,86141,86644,97391,79444,77976,85741,99037,82701,79623,87221,97117,70251,70239,78372,86429
66554,68973,90627,100037,80054,86180,86646,97389,79444,77976,85754,99034,82695,79619,87221,97117,70256,70218,78379,86415
66554,69013,90627,100037,80054,86180,86645,97384,79446,77971,85732,99025,82699,79631,87223,97111,70246,70223,78379,86423
66554,69013,90593,100034,80061,86142,86649,97387,79435,77983,85735,99031,82691,79635,87224,97096,70242,70232,78383,86427
66569,69004,90629,100026,80058,86152,86634,97393,79454,77982,85735,99031,82691,79635,87226,97108,70242,70237,78367,86427
66567,69001,90618,100041,80070,86139,86634,97393,79464,78001,85737,99034,82701,79626,87226,97108,70242,70237,78367,86427
66570,69015,90622,100062,80056,86153,86675,97403,79464,78001,85730,99033,82691,79629,87234,97118,70249,70224,78369,86424
66555,69025,90622,100062,80056,86153,86638,97398,79461,77998,85752,99028,82693,79630,87226,97103,70262,70228,78364,86420
66555,69025,90614,100028,80062,86152,86645,97387,79465,78013,85744,99041,82694,79644,87232,97091,70244,70226,78367,86429
66575,69029,90619,100027,80067,86163,86650,97395,79461,78018,85744,99041,82694,79644,87221,97105,70255,70234,78378,86436
66586,69036,90617,100038,80086,86157,86650,97395,79461,78018,85743,99041,82690,79637,87221,97105,70255,70234,78378,86436
66592,69055,90621,100036,80064,86157,86653,97393,79469,78017,85746,99042,82699,79648,87232,97111,70240,70240,78374,86423
66592,69049,90621,100036,80064,86157,86651,97409,79474,78022,85741,99048,82708,79644,87214,97108,70251,70235,78380,86416
66592,69049,90617,100031,80072,86166,86650,97397,79480,78024,85732,99041,82710,79643,87230,97100,70255,70241,78379,86439
66596,69065,90608,100028,80057,86179,86662,97403,79477,78046,85732,99041,82710,79643,87223,97107,70258,70258,78379,86439
66603,69070,90624,100035,80079,86183,86662,97403,79477,78046,85742,99038,82713,79650,87223,97107,70258,70258,78379,86435
66598,69083,90632,100029,80056,86177,86657,97395,79488,78044,85749,99047,82724,79659,87233,97107,70266,70250,78381,86433
66602,69094,90632,100029,80056,86177,86654,97394,79465,78041,85742,99057,82704,79646,87229,97117,70264,70247,78376,86420
66602,69094,90612,100030,80078,86171,86640,97393,79477,78038,85745,99038,82703,79664,87233,97110,70267,70250,78373,86425
66604,69108,90622,100025,80083,86179,86667,97405,79480,78057,85745,99038,82703,79664,87225,97121,70247,70259,78373,86425
66614,69106,90622,100040,80078,86159,86667,97405,79480,78057,85741,99046,82721,79662,87225,97121,70247,70259,78384,86437
66618,69128,90622,100040,80070,86171,86658,97397,79484,78069,85740,99042,82713,79669,87227,97114,70261,70261,78379,86431
66618,69128,90633,100041,80070,86171,86663,97422,79499,78063,85737,99050,82722,79659,87231,97122,70256,70253,78379,86430
66619,69134,90636,100040,80083,86169,86661,97400,79501,78053,85748,99045,82713,79667,87223,97122,70252,70244,78381,86435
66628,69134,90622,100035,80065,86173,86665,97406,79490,78061,85748,99045,82713,79667,87233,97129,70255,70265,78381,86435
66631,69149,90633,100052,80065,86172,86665,97406,79490,78061,85739,99052,82731,79673,87233,97129,70255,70265,78390,86443
66628,69158,90633,100052,80076,86170,86651,97402,79494,78083,85728,99039,82717,79675,87235,97124,70257,70259,78378,86434
66628,69158,90635,100053,80076,86170,86661,97412,79499,78096,85745,99043,82717,79671,87240,97128,70271,70262,78381,86430
66637,69142,90626,100055,80081,86180,86663,97415,79502,78071,85745,99043,82709,79677,87233,97114,70278,70248,78377,86438
66641,69177,90632,100043,80083,86180,86657,97408,79500,78100,85748,99049,82709,79677,87226,97135,70268,70268,78377,86438
66633,69178,90633,100050,80084,86187,86657,97408,79500,78100,85741,99067,82726,79676,87226,97135,70268,70268,78384,86437
66646,69188,90633,100050,80084,86192,86660,97418,79527,78095,85745,99043,82717,79691,87237,97128,70267,70267,78387,86442
66646,69188,90634,100042,80084,86192,86658,97408,79511,78109,85730,99045,82722,79690,87239,97133,70265,70269,78387,86437
66644,69189,90634,100055,80097,86195,86653,97414,79513,78104,85730,99045,82720,79709,87237,97122,70285,70268,78376,86447
66646,69197,90632,100047,80087,86187,86653,97414,79515,78113,85740,99048,82720,79709,87237,97122,70259,70277,78376,86447
66652,69200,90632,100058,80080,86187,86665,97426,79515,78113,85740,99033,82723,79690,87228,97127,70259,70277,78395,86448
66647,69210,90632,100058,80081,86192,86659,97406,79515,78125,85744,99044,82732,79695,87229,97134,70272,70274,78378,86446
66647,69210,90623,100050,80081,86192,86665,97403,79517,78123,85730,99051,82732,79708,87242,97135,70264,70271,78391,86452
66669,69228,90632,100054,80082,86177,86659,97420,79527,78129,85730,99051,82730,79699,87234,97137,70266,70291,78388,86440
66661,69229,90624,100042,80088,86192,86659,97420,79517,78144,85735,99051,82730,79699,87234,97137,70265,70271,78388,86440
66670,69230,90623,100051,80092,86206,86664,97415,79517,78144,85744,99054,82725,79711,87232,97133,70265,70271,78398,86448
66661,69236,90623,100051,80092,86206,86665,97420,79540,78152,85738,99049,82721,79723,87247,97143,70271,70286,78394,86444
66661,69236,90633,100052,80091,86186,86667,97404,79535,78146,85732,99038,82738,79717,87248,97136,70276,70285,78378,86450
66677,69243,90631,100048,80087,86184,86666,97412,79533,78148,85732,99038,82741,79721,87238,97137,70273,70294,78376,86448
66657,69251,90631,100062,80075,86180,86666,97412,79533,78150,85737,99042,82741,79721,87238,97137,70285,70294,78376,86448
66671,69257,90626,100048,80090,86181,86673,97414,79533,78150,85738,99047,82737,79731,87249,97156,70285,70294,78385,86434
66684,69265,90626,100048,80090,86181,86673,97419,79533,78164,85725,99033,82739,79722,87249,97145,70278,70297,78383,86447
66684,69265,90633,100061,80079,86187,86670,97400,79529,78164,85734,99046,82724,79735,87244,97136,70274,70287,78387,86453
66684,69272,90626,100065,80078,86190,86654,97408,79543,78177,85734,99046,82724,79735,87244,97145,70276,70289,78384,86447
66677,69281,90629,100048,80081,86179,86654,97408,79543,78177,85739,99044,82753,79745,87229,97142,70276,70289,78384,86447
66676,69291,90628,100051,80076,86189,86664,97413,79543,78177,85738,99044,82752,79741,87229,97142,70297,70300,78377,86449
66678,69294,90628,100051,80076,86189,86665,97417,79559,78195,85736,99043,82738,79739,87246,97146,70258,70296,78378,86431
66678,69294,90630,100060,80105,86178,86669,97398,79553,78198,85738,99043,82732,79739,87248,97135,70266,70293,78379,86447
66697,69297,90636,100063,80078,86192,86657,97410,79551,78182,85738,99043,82732,79739,87237,97151,70276,70305,78380,86437
66698,69315,90637,100057,80090,86175,86657,97410,79551,78182,85739,99051,82752,79733,87237,97151,70276,70305,78380,86437
66691,69317,90634,100054,80094,86185,86664,97414,79552,78196,85744,99046,82740,79743,87245,97137,70288,70300,78380,86442
66682,69322,90634,100054,80094,86185,86662,97414,79554,78192,85744,99059,82739,79744,87246,97140,70278,70323,78373,86435
66682,69322,90663,100050,80072,86199,86675,97407,79563,78203,85736,99054,82735,79758,87247,97137,70279,70311,78373,86435
66699,69326,90632,100053,80077,86195,86676,97412,79564,78213,85736,99054,82735,79758,87240,97141,70269,70310,78386,86444
66705,69342,90629,100061,80093,86185,86676,97412,79564,78213,85745,99052,82750,79767,87240,97141,70269,70310,78386,86444
66708,69335,90639,100056,80088,86191,86669,97419,79559,78207,85745,99052,82772,79764,87245,97141,70266,70314,78373,86445
66708,69342,90639,100056,80088,86191,86682,97433,79569,78224,85738,99054,82752,79761,87244,97145,70278,70306,78384,86438
66708,69342,90625,100051,80088,86189,86678,97412,79568,78210,85740,99052,82755,79780,87246,97137,70290,70312,78375,86447
66706,69363,90635,100061,80098,86201,86690,97422,79553,78227,85740,99052,82755,79780,87241,97140,70292,70310,78375,86447
66731,69359,90623,100059,80091,86191,86690,97422,79553,78227,85737,99049,82769,79790,87241,97140,70292,70310,78385,86447
66719,69378,90623,100059,80086,86200,86683,97428,79573,78230,85742,99056,82760,79784,87251,97142,70288,70319,78385,86453
66717,69382,90636,100057,80086,86200,86673,97436,79568,78241,85738,99051,82765,79773,87244,97156,70287,70325,78385,86442
66717,69382,90632,100070,80091,86198,86671,97423,79570,78242,85755,99057,82754,79795,87253,97147,70294,70313,78376,86448
66717,69375,90623,100064,80095,86198,86691,97441,79563,78242,85755,99057,82754,79795,87244,97157,70267,70318,78376,86448
66731,69384,90609,100061,80094,86196,86691,97441,79563,78242,85741,99058,82776,79798,87244,97157,70267,70318,78376,86455
66726,69395,90609,100061,80085,86195,86680,97434,79565,78246,85740,99057,82769,79784,87249,97170,70289,70332,78394,86452
66726,69395,90641,100064,80085,86195,86678,97430,79574,78241,85738,99056,82783,79809,87249,97167,70289,70338,78386,86447
66741,69399,90641,100072,80093,86206,86696,97431,79581,78242,85738,99056,82761,79815,87243,97143,70294,70329,78390,86456
66739,69411,90640,100060,80093,86202,86684,97431,79574,78256,85757,99059,82761,79815,87252,97163,70300,70330,78390,86456
66747,69417,90637,100066,80106,86205,86684,97431,79574,78256,85745,99063,82770,79820,87252,97163,70300,70330,78384,86452
66738,69416,90637,100066,80093,86199,86686,97437,79576,78254,85749,99062,82772,79832,87254,97168,70296,70352,78379,86449
66738,69416,90644,100073,80093,86199,86685,97430,79583,78264,85737,99056,82781,79818,87261,97167,70297,70330,78378,86447
66754,69428,90633,100080,80097,86197,86680,97441,79589,78274,85737,99056,82774,79824,87258,97154,70291,70338,78384,86447
66738,69439,90647,100063,80090,86212,86680,97441,79588,78263,85758,99068,82774,79824,87258,97154,70293,70344,78384,86447
66748,69438,90627,100078,80098,86215,86683,97430,79588,78263,85742,99052,82787,79837,87247,97158,70293,70344,78378,86454
66745,69454,90627,100078,80107,86225,86685,97436,79595,78281,85762,99057,82793,79849,87263,97165,70298,70348,78389,86443
66745,69454,90641,100074,80107,86225,86688,97425,79600,78281,85727,99061,82790,79854,87256,97170,70299,70346,78392,86446
66748,69463,90631,100083,80098,86201,86691,97451,79590,78273,85727,99061,82797,79862,87260,97156,70296,70342,78382,86439
66754,69451,90643,100078,80101,86204,86691,97451,79591,78288,85742,99058,82797,79862,87260,97156,70291,70364,78382,86439
66750,69460,90632,100075,80094,86218,86689,97431,79591,78288,85746,99065,82794,79862,87253,97177,70291,70364,78375,86448
66757,69461,90632,100075,80094,86218,86705,97440,79587,78296,85742,99059,82804,79859,87264,97175,70305,70338,78378,86437
66757,69461,90647,100112,80109,86203,86688,97430,79607,78301,85739,99062,82796,79871,87248,97169,70308,70364,78388,86445
66764,69483,90640,100084,80099,86206,86677,97438,79602,78300,85739,99062,82799,79869,87260,97173,70287,70358,78367,86444
66766,69482,90641,100084,80080,86208,86677,97438,79597,78319,85741,99065,82799,79869,87260,97173,70298,70371,78367,86444
66776,69469,90632,100073,80100,86211,86691,97443,79597,78319,85740,99062,82796,79866,87266,97174,70298,70371,78380,86446
66765,69488,90632,100073,80100,86211,86699,97448,79608,78311,85744,99059,82804,79862,87257,97172,70287,70379,78386,86448
66765,69488,90642,100071,80104,86210,86694,97440,79609,78316,85735,99060,82802,79860,87261,97169,70303,70369,78381,86444
66774,69502,90645,100088,80110,86194,86686,97454,79606,78319,85735,99060,82802,79860,87267,97184,70297,70381,78376,86441
66775,69486,90635,100094,80102,86199,86686,97454,79615,78317,85730,99048,82795,79870,87267,97184,70297,70381,78376,86441
66774,69512,90637,100087,80105,86221,86692,97447,79615,78317,85734,99060,82798,79866,87268,97183,70306,70381,78379,86452
66768,69513,90637,100087,80105,86221,86689,97444,79601,78326,85735,99048,82799,79858,87266,97177,70312,70377,78377,86442
66768,69513,90646,100083,80097,86223,86689,97439,79605,78330,85738,99061,82780,79852,87258,97173,70314,70377,78378,86451
66784,69517,90650,100084,80113,86219,86686,97444,79605,78341,85738,99061,82780,79852,87256,97179,70314,70379,78383,86446
66791,69531,90639,100076,80097,86206,86686,97444,79613,78337,85741,99061,82789,79834,87256,97179,70314,70379,78383,86446
66790,69524,90642,100072,80093,86205,86693,97441,79613,78337,85735,99062,82779,79815,87260,97171,70308,70376,78385,86452
66788,69531,90642,100072,80093,86205,86696,97449,79613,78338,85745,99048,82758,79792,87261,97173,70310,70381,78380,86453
66788,69531,90650,100081,80103,86220,86689,97454,79617,78344,85744,99064,82753,79779,87267,97173,70312,70376,78384,86449
66788,69549,90646,100087,80099,86223,86701,97447,79615,78368,85744,99064,82753,79779,87263,97171,70317,70383,78388,86442
66796,69545,90647,100085,80108,86203,86701,97447,79615,78368,85731,99058,82748,79748,87263,97171,70317,70383,78388,86442
66801,69550,90648,100086,80106,86226,86691,97444,79627,78344,85740,99061,82744,79731,87266,97163,70316,70377,78367,86444
66780,69564,90648,100086,80106,86226,86692,97446,79636,78352,85735,99065,82730,79707,87264,97168,70302,70372,78381,86439
66780,69564,90642,100092,80106,86214,86699,97442,79631,78375,85740,99063,82712,79703,87252,97161,70326,70376,78384,86447
66802,69556,90643,100087,80112,86222,86702,97445,79632,78384,85740,99063,82712,79703,87256,97164,70308,70376,78384,86447
66800,69571,90641,100088,80109,86219,86702,97445,79632,78384,85743,99069,82712,79667,87256,97164,70308,70376,78385,86442
66803,69581,90641,100088,80100,86238,86697,97447,79649,78380,85743,99079,82702,79644,87254,97162,70303,70383,78371,86432
66813,69586,90652,100084,80100,86238,86698,97446,79643,78388,85733,99069,82691,79619,87259,97157,70311,70384,78383,86437
66813,69586,90647,100089,80117,86224,86710,97459,79635,78387,85744,99069,82676,79608,87253,97147,70307,70369,78367,86444
66811,69595,90654,100087,80117,86222,86700,97459,79641,78398,85744,99069,82676,79608,87253,97158,70310,70375,78367,86444
66818,69586,90631,100090,80110,86206,86700,97459,79641,78398,85743,99069,82680,79583,87253,97158,70310,70375,78373,86443
66831,69612,90631,100090,80101,86219,86713,97448,79648,78396,85743,99069,82668,79569,87253,97161,70306,70379,78370,86437
66816,69611,90641,100094,80101,86219,86697,97452,79642,78398,85746,99070,82665,79543,87254,97156,70306,70374,78371,86432
66816,69611,90651,100089,80107,86229,86703,97475,79643,78400,85746,99070,82640,79534,87254,97139,70305,70357,78382,86449
66819,69615,90640,100084,80113,86214,86705,97463,79643,78407,85751,99072,82640,79534,87249,97162,70292,70363,78382,86449
66831,69626,90637,100097,80119,86226,86705,97463,79643,78407,85752,99059,82644,79506,87249,97162,70292,70363,78381,86436
66828,69637,90637,100097,80113,86235,86702,97455,79636,78395,85741,99065,82642,79494,87247,97150,70287,70355,78381,86434
66828,69637,90653,100095,80113,86235,86704,97464,79641,78417,85742,99067,82633,79465,87266,97139,70298,70348,78380,86427
66835,69645,90647,100093,80120,86227,86704,97477,79643,78389,85742,99067,82631,79461,87256,97143,70294,70339,78376,86439
66839,69645,90658,100087,80118,86240,86704,97477,79629,78387,85752,99052,82631,79461,87249,97141,70270,70353,78376,86439
66838,69650,90664,100104,80103,86240,86701,97456,79629,78387,85738,99065,82628,79445,87249,97141,70270,70353,78388,86443
66836,69658,90664,100104,80121,86226,86707,97460,79642,78390,85748,99070,82619,79449,87249,97142,70282,70320,78373,86439
66836,69658,90653,100101,80121,86226,86706,97466,79633,78381,85736,99064,82615,79411,87247,97141,70282,70320,78374,86425
66858,69673,90653,100103,80115,86227,86713,97460,79612,78352,85736,99064,82608,79410,87248,97131,70290,70305,78364,86437
66842,69677,90654,100090,80106,86222,86713,97460,79606,78328,85740,99058,82608,79410,87248,97131,70273,70308,78364,86437
66848,69676,90640,100108,80105,86236,86714,97467,79606,78328,85739,99059,82604,79384,87247,97139,70273,70308,78370,86437
66854,69691,90640,100108,80114,86235,86719,97462,79609,78328,85739,99049,82598,79389,87250,97129,70273,70292,78367,86426
66854,69691,90661,100104,80114,86235,86703,97466,79604,78312,85731,99053,82598,79385,87253,97125,70277,70288,78370,86437
66865,69703,90661,100100,80127,86233,86711,97470,79584,78281,85731,99053,82598,79368,87235,97128,70275,70277,78372,86425
66878,69718,90653,100105,80114,86235,86711,97470,79582,78265,85730,99056,82598,79368,87235,97128,70256,70271,78372,86425
66871,69712,90656,100099,80113,86240,86721,97475,79582,78265,85733,99054,82587,79345,87241,97123,70256,70271,78368,86419
66866,69729,90656,100099,80113,86240,86716,97471,79560,78236,85733,99046,82579,79361,87242,97117,70249,70247,78372,86423
66866,69729,90653,100108,80115,86234,86711,97468,79547,78217,85734,99052,82586,79348,87238,97120,70239,70254,78357,86433
66876,69733,90682,100109,80104,86231,86716,97471,79530,78166,85734,99052,82587,79323,87242,97122,70239,70231,78354,86423
66871,69743,90666,100106,80111,86234,86716,97471,79525,78147,85737,99048,82587,79323,87242,97122,70237,70224,78354,86423
66885,69745,90644,100101,80110,86227,86715,97476,79525,78147,85740,99053,82580,79330,87244,97113,70237,70224,78369,86416
66875,69760,90644,100101,80110,86227,86728,97479,79515,78104,85740,99036,82568,79330,87232,97115,70232,70203,78372,86427
66875,69760,90657,100115,80115,86234,86715,97457,79499,78084,85735,99037,82580,79323,87239,97109,70223,70198,78363,86427
66886,69754,90643,100105,80107,86233,86702,97476,79481,78057,85735,99037,82580,79323,87228,97113,70217,70192,78363,86414
66882,69763,90653,100113,80110,86232,86702,97476,79472,78024,85739,99036,82592,79323,87228,97113,70217,70192,78363,86414
66899,69750,90645,100110,80099,86234,86712,97480,79472,78024,85729,99032,82568,79306,87250,97112,70221,70180,78368,86416
66883,69772,90645,100110,80099,86234,86715,97480,79456,77994,85726,99011,82565,79298,87234,97112,70215,70165,78367,86414
66883,69772,90662,100115,80110,86234,86712,97474,79439,77958,85727,99016,82559,79315,87243,97110,70204,70154,78364,86409
66885,69762,90657,100106,80122,86239,86724,97479,79424,77920,85727,99016,82559,79315,87236,97109,70200,70153,78363,86406
66873,69760,90649,100112,80111,86238,86724,97479,79420,77900,85736,99028,82569,79309,87236,97109,70200,70153,78363,86406
66890,69739,90641,100103,80111,86239,86716,97480,79420,77900,85722,99024,82568,79303,87240,97100,70212,70133,78359,86399
66865,69751,90641,100103,80111,86239,86713,97474,79386,77868,85725,99011,82569,79301,87235,97106,70194,70131,78359,86397
66865,69751,90655,100108,80118,86241,86716,97475,79394,77832,85728,99014,82568,79309,87229,97101,70196,70123,78343,86392
66883,69727,90659,100115,80120,86237,86742,97468,79383,77815,85728,99014,82568,79309,87231,97115,70181,70111,78343,86392
66866,69732,90649,100123,80120,86232,86742,97468,79383,77815,85721,99005,82553,79307,87231,97115,70181,70111,78352,86403
66845,69707,90670,100116,80107,86246,86718,97481,79377,77768,85721,98997,82563,79298,87230,97101,70182,70100,78356,86395
66841,69698,90670,100116,80107,86246,86717,97475,79354,77755,85709,99011,82555,79304,87221,97094,70182,70093,78354,86385
66841,69698,90654,100104,80120,86235,86713,97478,79352,77718,85727,99000,82576,79302,87227,97092,70172,70081,78358,86403
66849,69684,90647,100100,80112,86245,86728,97482,79344,77685,85727,99000,82576,79302,87224,97102,70179,70090,78358,86403
66818,69659,90648,100103,80113,86232,86728,97482,79344,77685,85717,99006,82561,79304,87224,97102,70179,70090,78355,86395
66828,69633,90648,100103,80105,86248,86726,97481,79338,77688,85723,98997,82556,79303,87220,97105,70184,70085,78348,86385
66802,69621,90647,100086,80105,86248,86715,97493,79318,77650,85720,98998,82550,79291,87226,97086,70162,70070,78339,86371
66802,69621,90638,100086,80114,86259,86724,97493,79319,77622,85727,98999,82551,79306,87229,97083,70165,70057,78350,86388
66795,69599,90643,100086,80120,86261,86724,97488,79299,77588,85727,98999,82551,79306,87219,97077,70157,70066,78350,86388
66790,69553,90637,100086,80121,86236,86724,97488,79299,77588,85722,98997,82567,79296,87219,97077,70157,70066,78344,86386
66768,69526,90637,100086,80115,86259,86721,97494,79289,77576,85711,98988,82560,79318,87215,97088,70167,70055,78343,86378
66769,69492,90638,100083,80115,86259,86714,97491,79290,77560,85714,98988,82567,79302,87223,97089,70166,70053,78349,86363
66769,69492,90632,100076,80115,86235,86724,97496,79280,77539,85714,98988,82554,79319,87228,97077,70180,70049,78337,86387
66748,69472,90631,100059,80108,86258,86724,97496,79268,77509,85721,98998,82554,79319,87211,97094,70161,70046,78337,86387
66728,69425,90628,100072,80120,86268,86732,97488,79268,77509,85717,98989,82562,79336,87211,97094,70161,70046,78344,86383
66710,69393,90628,100072,80119,86259,86731,97510,79272,77501,85710,98986,82577,79326,87229,97093,70168,70036,78348,86377
66710,69393,90627,100060,80119,86259,86729,97502,79259,77487,85710,98990,82573,79326,87229,97089,70153,70043,78348,86383
66714,69345,90634,100064,80118,86250,86726,97497,79251,77454,85710,98990,82567,79333,87219,97085,70160,70030,78346,86389
66691,69307,90628,100057,80138,86243,86726,97497,79253,77447,85725,98983,82567,79333,87219,97085,70147,70033,78346,86389
66664,69267,90634,100065,80117,86257,86730,97502,79253,77447,85712,98986,82576,79340,87217,97094,70147,70033,78343,86391
66661,69255,90634,100065,80119,86251,86734,97505,79242,77441,85715,98971,82567,79330,87225,97097,70159,70037,78348,86391
66661,69255,90639,100062,80119,86251,86739,97500,79259,77424,85708,98990,82577,79328,87232,97090,70164,70036,78338,86393
66635,69192,90637,100062,80117,86255,86734,97505,79251,77398,85708,98990,82569,79336,87224,97084,70141,70034,78339,86391
66622,69144,90629,100067,80126,86253,86734,97505,79229,77413,85713,98995,82569,79336,87224,97084,70162,70023,78339,86391
66597,69103,90622,100032,80123,86268,86737,97504,79229,77413,85709,98974,82562,79329,87230,97097,70162,70023,78347,86387
66582,69060,90622,100032,80123,86268,86741,97506,79235,77396,85717,98972,82559,79334,87221,97092,70156,70029,78345,86378
66582,69060,90620,100056,80125,86269,86733,97502,79232,77379,85704,98974,82571,79337,87221,97090,70149,70017,78351,86385
66560,69019,90634,100055,80132,86262,86739,97526,79235,77367,85704,98974,82571,79339,87224,97082,70148,70020,78332,86387
66545,68978,90627,100058,80130,86272,86739,97526,79218,77370,85711,98970,82571,79339,87224,97082,70154,70016,78332,86387
66541,68925,90623,100053,80121,86265,86733,97500,79218,77370,85710,98983,82565,79349,87220,97085,70154,70016,78346,86380
66511,68898,90623,100053,80121,86265,86738,97504,79210,77352,85705,98963,82566,79336,87232,97090,70141,70024,78346,86376
66511,68898,90630,100049,80124,86265,86740,97498,79213,77349,85709,98972,82579,79337,87221,97096,70153,70015,78341,86383
66507,68849,90630,100042,80129,86254,86742,97510,79209,77351,85709,98972,82579,79337,87226,97097,70155,70020,78339,86377
66486,68793,90618,100051,80124,86274,86742,97510,79191,77345,85709,98973,82570,79341,87226,97097,70155,70020,78339,86377
66472,68763,90628,100041,80122,86273,86739,97510,79191,77345,85704,98972,82566,79347,87240,97098,70146,70015,78339,86375
66445,68735,90628,100041,80122,86273,86743,97512,79210,77339,85701,98958,82568,79340,87225,97089,70158,70011,78346,86379
66445,68735,90635,100039,80130,86260,86753,97506,79204,77336,85708,98966,82576,79342,87224,97087,70139,70003,78346,86372
66435,68703,90625,100038,80122,86265,86748,97520,79192,77335,85708,98966,82576,79342,87225,97091,70151,70021,78350,86370
66426,68668,90632,100036,80122,86253,86748,97520,79208,77339,85706,98956,82571,79356,87225,97091,70151,70021,78350,86370
66409,68632,90629,100035,80120,86276,86737,97516,79208,77339,85698,98967,82565,79338,87225,97090,70157,70016,78340,86366
66389,68603,90629,100035,80120,86276,86740,97506,79207,77325,85701,98964,82567,79334,87227,97093,70131,70011,78337,86358
66389,68603,90626,100027,80124,86269,86742,97510,79195,77321,85713,98962,82557,79338,87221,97086,70139,69995,78337,86368
66381,68558,90623,100032,80136,86263,86750,97519,79199,77329,85713,98962,82557,79338,87224,97089,70131,70001,78338,86359
66383,68542,90627,100017,80126,86267,86750,97519,79199,77329,85701,98959,82558,79328,87224,97089,70131,70001,78338,86359
66349,68503,90634,100033,80124,86263,86746,97515,79205,77329,85705,98963,82575,79343,87223,97078,70142,69998,78334,86371
66340,68486,90634,100033,80124,86263,86740,97511,79197,77329,85701,98970,82568,79343,87223,97085,70135,69993,78332,86359
66340,68486,90624,100026,80114,86264,86739,97513,79203,77322,85712,98968,82568,79352,87221,97075,70146,70001,78333,86354
66351,68456,90628,100029,80127,86271,86751,97522,79181,77324,85712,98968,82568,79352,87220,97086,70140,69997,78333,86354
66336,68445,90634,100031,80119,86262,86751,97522,79181,77324,85693,98950,82572,79341,87220,97086,70140,69997,78339,86350
66335,68415,90634,100031,80111,86268,86744,97523,79202,77322,85695,98961,82570,79343,87224,97083,70134,70001,78334,86347
66324,68397,90654,100026,80111,86268,86747,97512,79180,77317,85692,98968,82577,79362,87216,97083,70134,69993,78324,86335
66324,68397,90620,100029,80126,86272,86750,97531,79192,77307,85706,98960,82559,79349,87228,97080,70133,69981,78325,86344
66318,68367,90623,100026,80125,86264,86750,97518,79185,77327,85706,98960,82559,79349,87216,97073,70119,69993,78325,86344
66299,68362,90615,100029,80118,86261,86750,97518,79185,77327,85694,98956,82562,79354,87216,97073,70119,69993,78326,86358
66300,68355,90615,100029,80123,86284,86746,97521,79189,77341,85710,98955,82574,79353,87219,97065,70128,69992,78319,86353
66288,68329,90626,100029,80123,86284,86752,97526,79199,77349,85697,98966,82572,79357,87211,97070,70133,69998,78329,86337
66288,68329,90628,100031,80127,86270,86758,97533,79211,77337,85697,98966,82569,79361,87227,97065,70133,69984,78325,86346
66278,68292,90621,100017,80130,86280,86758,97533,79177,77349,85704,98963,82569,79361,87208,97080,70129,70001,78325,86346
66286,68312,90615,100030,80120,86281,86754,97528,79177,77349,85705,98959,82574,79367,87208,97080,70129,70001,78318,86347
