49743,50655,49855,48223,48327
49743,50551,49869,48247,48231
49735,50653,49871,48271,48295
49743,50614,49871,48182,48435
49743,50799,49879,48463,48646
49743,50575,49863,48135,48591
49743,50669,49847,48198,48221
49743,50767,49863,48159,48391
49743,50655,49871,48159,48301
49743,50687,49871,48351,48151
49735,50615,49862,48255,48183
49735,50535,49855,48159,48135
49735,50626,49853,48287,47935
49727,50575,49855,48263,48246
49719,50648,49849,48215,47879
49743,50767,49855,48223,48039
49762,50575,49831,48199,48071
49727,50799,49855,48287,48214
49743,50543,49874,48418,47983
49751,50575,49855,48258,48157
49754,50543,49855,48271,48109
49743,50551,49855,48199,48119
49735,50567,49855,48271,48183
49762,50567,49855,48151,48183
49762,50522,49879,48199,48283
49754,50471,49887,48199,48007
49762,50690,49887,48199,48271
49735,50713,49895,48157,48487
49746,50573,49895,48198,48183
49743,50530,49913,48157,48326
49743,50655,49903,48295,48327
49751,50719,49887,48183,48271
49743,50567,49913,48205,48135
49751,50778,49903,48463,48279
49735,50567,49895,48294,48263
49762,50527,49906,48153,48607
49743,50743,49895,48223,48418
49743,50567,49887,48231,48399
49743,50599,49914,48223,48287
49750,50607,49895,48323,48495
49750,50599,49887,48461,48511
49743,50551,49895,48151,48399
49762,50655,49903,48199,48230
49743,50653,49887,48287,48198
49727,50663,49895,48194,48255
49743,50646,49901,48391,48438
49735,50653,49903,48183,48303
49743,50575,49914,48439,48391
49743,50671,49887,48215,48239
49751,50651,49895,48386,48399
49750,50605,49890,48175,48274
49751,50573,49871,48221,48371
49751,50791,49895,48255,48518
49743,50543,49887,48463,48301
49727,50623,49871,48279,48535
49743,50631,49887,48231,48775
49735,50626,49894,48263,48454
49741,50743,49887,48215,48351
49743,50551,49863,48287,48326
49735,50653,49890,48175,48303
49751,50831,49895,48191,48291
49735,50567,49903,48111,48367
49735,50655,49935,48246,48423
49762,50719,49935,48194,48455
49743,50591,49927,48183,48471
49762,50615,49919,48303,48447
49741,50742,49923,48231,48738
49766,50649,49922,48215,48407
49758,50599,49919,48175,48839
49743,50631,49919,48295,48546
49750,50647,49927,48247,48633
49743,50649,49927,48199,48406
49743,50607,49919,48239,48495
49743,50655,49927,48223,48479
49762,50551,49923,48175,48455
49743,50567,49919,48237,48519
49762,50615,49926,48226,48463
49766,50630,49927,48323,48799
49743,50583,49935,48166,48774
49762,50630,49935,48215,48591
49735,50495,49943,48247,48495
49743,50735,49935,48263,48502
49751,50655,49922,48230,48583
49743,50511,49922,48327,48511
49743,50611,49927,48215,48511
49767,50631,49927,48175,48482
49751,50607,49935,48311,48439
49751,50655,49935,48175,48463
49762,50591,49935,48463,48743
49741,50655,49939,48271,48423
49751,50694,49919,48278,48447
49743,50671,49935,48262,48770
49743,50711,49914,48399,48479
49743,50839,49895,48151,48471
49762,50649,49914,48223,48502
49727,50647,49926,48199,48742
49762,50591,49913,48399,48439
49762,50679,49914,48258,48703
49743,50806,49887,48463,48546
49762,50783,49891,48310,48758
49735,50583,49903,48127,48559
49767,50663,49895,48231,48519
49759,50646,49914,48269,48822
49735,50653,49927,48198,48726
49743,50599,49943,48089,48783
49751,50679,49919,48263,48598
49750,50582,49935,48282,48527
49743,50799,49919,48071,48575
49751,50694,49943,48151,48559
49762,50823,49935,48167,48633
49766,50607,49954,48191,48631
49762,50567,49935,48407,48583
49735,50818,49927,48278,48674
49751,50541,49942,48258,48767
49762,50694,49958,48279,48630
49750,50607,49919,48207,48583
49743,50717,49927,48199,48511
49762,50578,49954,48198,48767
49773,50679,49959,48135,48575
49743,50639,49954,48439,48495
49751,50647,49935,48198,48407
49767,50583,49958,48415,48642
49743,50630,49943,48111,48767
49743,50751,49943,48015,48831
49750,50695,49955,47426,48487
49743,50679,49954,47298,48823
49743,50678,49927,47286,48598
49743,50647,49935,47554,48623
49743,50703,49919,47619,48610
49762,50599,49927,47583,48639
49743,50615,49927,47439,48535
49743,50679,49927,47511,48551
49735,50786,49919,47671,48582
49750,50799,49943,47538,48614
49741,50615,49935,47783,48735
49751,50530,49933,47583,48719
49750,50559,49935,47575,48711
49750,50582,49927,47495,48642
49743,50583,49935,47535,48646
49743,50471,49927,47543,48511
49762,50583,49919,47519,48583
49743,50551,49935,47391,48783
49762,50695,49935,47447,48615
49759,50655,49943,47478,48495
49751,50678,49935,47455,48514
49751,50786,49935,47453,48591
49763,50647,49942,47575,48655
49743,50535,49935,47135,48655
49743,50607,49919,47503,48823
49743,50599,49951,47455,48671
49735,50575,49959,47263,48527
49743,50599,49943,47570,48551
49727,50599,49951,47487,48727
49750,50615,49965,47258,48847
49751,50791,49951,47439,48738
49735,50647,49951,47399,48647
49735,50623,49951,47207,48551
49751,50583,49959,47519,48663
49743,50543,49959,47591,48678
49743,50591,49959,47495,48639
49735,50759,49943,47518,48695
49751,50831,50079,47399,48631
49743,50605,49991,47287,48763
49735,50582,49903,47607,48607
49743,50573,49807,47239,48934
49743,50649,49839,47463,48727
49751,50671,49855,47447,48663
49750,50567,49847,47439,48655
49750,50690,50607,47343,48647
49751,50630,50687,47575,48662
49759,50615,50911,47447,48691
49751,50615,50719,47519,48839
49751,50653,50671,47471,48895
49759,50647,50759,47547,48583
49735,50583,50727,47519,48751
49735,50653,50743,47495,48639
49762,50818,50767,47503,48699
49750,50822,50626,47503,48898
49743,50535,50783,47455,48719
49735,50559,50767,47762,48749
49743,50591,50703,47455,48743
49735,50711,50694,47527,48855
49735,50527,50711,47463,48911
49759,50610,50759,47671,48735
49750,50759,50823,47503,48647
49750,50527,50735,47471,48823
49743,50591,50695,47455,48711
49735,50651,50927,47455,48783
49762,50626,50863,47519,48866
49759,50562,50727,47494,48642
49762,50695,50719,47663,48633
49751,50818,50863,47446,48911
49766,50623,50626,47447,48982
49751,50551,50589,47494,48927
49735,50647,50703,47506,48786
49743,50663,50607,47543,48863
49743,50575,50710,47623,48919
49759,50647,50607,47494,48903
49743,50530,50946,47618,49186
49743,50550,50659,47487,49167
49751,50639,50778,47631,49047
49735,50663,50655,47543,48902
49735,50535,50711,47719,49023
49751,50615,50886,47606,48927
49751,50663,50678,47558,48831
49758,50607,50679,47415,49207
49762,50799,50754,47535,48903
49751,50662,50918,47567,48967
49750,50527,50719,47503,48903
49767,50622,50927,47583,48854
49751,50591,50818,47743,48983
49746,50591,50765,47475,48909
49735,50671,50639,47746,48799
49762,50647,50626,47799,48855
49766,50663,50647,47591,48829
49743,50695,50759,47559,48719
49735,50583,50678,47519,48742
49735,50543,50711,47719,48727
49762,50551,50751,47663,49047
49750,50582,50703,47647,48994
49727,50567,50671,47559,48743
49743,50649,50743,47863,48767
49750,50591,50703,47591,48839
49763,50573,50911,47607,49079
49759,50647,50886,47567,48783
49767,50615,50690,47591,48895
49767,50598,50594,47559,48749
49759,50567,50647,47647,48831
49791,50690,50790,47823,48711
49917,50615,50626,47575,48783
49879,50623,50719,47599,48823
49863,50649,50679,47638,48703
49959,50589,50659,47463,48775
49943,50663,50713,47495,48687
49967,50694,50887,47622,48767
49951,50815,50733,47623,48735
49959,50822,50631,47917,48690
49981,50607,50783,47942,48783
50007,50567,50711,47663,48802
49975,50791,50679,47906,48791
50018,50583,50663,47695,48767
49983,50631,50701,47671,48890
49967,50551,50623,47687,48738
49983,50599,50735,47759,48783
49951,50703,50879,47775,48983
49919,50530,50735,47711,48639
49926,50589,50653,47575,48719
49922,50646,50694,47623,48871
49914,50567,50759,47645,48895
49927,50786,50759,47606,48950
49917,50607,50791,47453,48831
49919,50818,50742,47447,48685
49927,50527,50626,47463,48783
49917,50653,50754,47711,48807
49922,50591,50733,47543,48735
49933,50630,50663,47641,48855
49927,50615,50719,47559,48799
49922,50799,50678,47789,48711
49917,50671,50845,47575,48815
49926,50607,50690,47575,48791
49919,50631,50653,47535,48719
49919,50591,50759,47574,48889
49927,50583,50786,47535,48806
49926,50523,50663,47574,48703
49903,50767,50663,47491,48999
49927,50614,50591,47618,48775
49951,50631,50959,47759,48799
49954,50598,50719,47607,48749
49942,50583,50951,47679,48710
49942,50653,50599,47763,48751
49927,50615,50743,47615,48829
49935,50735,50711,47663,48831
49935,50719,50615,47551,48994
49903,50649,50615,47471,48831
49955,50583,50695,47511,48783
49935,50655,50687,47535,48863
49951,50663,50663,47495,48823
49935,50663,50671,47503,48783
49935,50647,50887,47750,48751
49927,50671,50918,47567,48975
49917,50679,50717,47686,48695
49895,50647,50739,47599,48711
49922,50823,50690,47591,48727
49913,50703,50710,47607,48671
49922,50623,50727,47663,48679
49913,50678,50591,47655,49031
49915,50662,50871,47607,48751
49903,50630,50690,47639,49046
49903,50671,50719,47415,48751
49895,50743,50671,47447,48791
49903,50799,50623,47367,48870
49879,50671,50710,47175,48770
49914,50662,50819,47199,48991
49914,50759,50717,47359,48775
49914,50783,50695,47087,48717
49895,50823,50711,47343,48831
49895,50822,50818,47103,48854
49914,50783,50863,47159,48783
49887,50575,50655,47183,48863
49895,50599,50691,47135,48799
49894,50679,50733,47129,48999
49901,50614,50906,47095,48775
49895,50662,50799,47055,48855
49890,50695,50710,47127,48743
49890,50535,50663,47087,48695
49887,50575,50783,47389,48783
49890,50615,50787,47215,48610
49871,50663,50946,47167,48783
49887,50649,50687,47159,48671
49879,50607,50751,47213,48674
49871,50695,50623,47186,48743
49891,50815,50607,47318,48710
49871,50727,50710,47126,48727
49871,50759,50887,47183,48742
49879,50566,50717,47239,48722
49871,50566,50695,47231,48802
49879,50647,50919,47386,48663
49879,50530,50711,47266,48770
49890,50607,50671,47311,49007
49894,50607,50647,47199,48767
49887,50566,50786,47479,48829
49879,50786,50626,47575,48751
49879,50591,50663,47439,48847
49879,50807,50671,47427,48783
49871,50582,50639,47375,48599
49878,50758,50863,47647,48687
49887,50566,50615,47495,48685
49901,50655,50727,47407,48775
49887,50767,50839,47495,48630
49895,50751,50751,47407,48770
49887,50855,50663,47490,48751
49890,50649,50758,47439,48655
49871,50591,50671,47535,48646
49871,50711,50575,47514,48591
49871,50662,50717,47503,48822
49890,50631,50879,47455,48311
49871,50782,50655,47607,48431
49890,50607,50743,47479,48735
49871,50799,50703,47567,48441
49895,50695,50647,47871,48591
49895,50591,50671,47919,48547
49895,50599,50655,48023,48647
49887,50519,50754,47991,48486
49890,50631,50863,48087,48751
49879,50679,50855,48015,48506
49871,50823,50649,48215,48610
49871,50511,50655,47951,48461
49879,50599,50906,47991,48418
49879,50631,50863,47990,48487
49871,50631,50662,47919,48582
49879,50599,50717,47903,48535
49887,50583,50599,48063,48511
49871,50733,50663,48215,48610
49917,50653,50701,48207,48751
49903,50655,50790,48127,48479
49942,50767,50671,48294,48790
49914,50671,50781,48118,48566
49922,50713,50649,48103,48583
49927,50759,50631,48191,48599
49915,50831,50649,48215,48895
49895,50818,50713,47926,48815
49895,50710,50655,47943,49039
49927,50743,50679,47846,48783
49919,50759,50855,47791,48889
49975,50751,50701,47901,48655
49919,50551,50783,47855,48687
49894,50591,50867,47750,48823
49871,50694,50719,47815,48823
49903,50647,50678,48007,48758
49879,50669,50607,47871,48695
49891,50647,50679,47898,48775
49919,50630,50717,47975,48749
49914,50559,50886,47743,48647
49879,50790,50623,47894,48607
49863,50639,50786,47935,48959
49879,50631,50687,47775,48743
49855,50583,50631,47831,48711
49927,50783,50599,47967,48535
49903,50658,50655,47766,48855
49894,50719,50847,47783,48807
49894,50751,50717,47735,48866
49890,50591,50695,47983,48767
49894,50679,50879,47711,48799
49871,50663,50671,47743,48742
49871,50806,50694,47759,48758
49871,50589,50845,47783,48703
49871,50599,50758,47778,48855
49863,50818,50790,47874,48839
49878,50623,50663,47703,48742
49875,50653,50886,47702,48807
49871,50755,50919,47839,48743
49874,50511,50759,47703,48807
49855,50589,50655,47983,48655
49863,50695,50743,47839,49058
49890,50598,50591,47807,49037
49869,50690,50663,47991,48783
49855,50527,50599,47878,48727
49863,50582,50655,47887,48130
49890,50735,50711,47871,48762
49914,50735,50847,47846,48567
49917,50511,50631,47911,48502
49887,50678,50863,47942,48390
49890,50751,50687,48031,48487
49895,50787,50679,48103,48678
49903,50631,50751,47846,48423
49913,50591,50671,47903,48247
49891,50631,50585,47911,48422
49890,50653,50751,47911,48487
49887,50591,50605,47799,48479
49926,50671,50743,47727,48386
49926,50607,50735,48071,48598
49895,50630,50671,47831,48399
49890,50511,50687,47783,48295
49890,50786,50671,47879,48407
49871,50614,50727,47751,48511
49879,50511,50695,47791,48406
49894,50615,50767,47814,48695
49887,50679,50615,47798,48447
49895,50631,50946,47783,48518
49871,50647,50717,47742,48527
49890,50631,50679,47735,48599
49879,50605,50647,47574,48495
49879,50778,50695,47559,48319
49863,50726,50649,47702,48534
49890,50566,50703,47639,48573
49869,50653,50663,47618,48674
49863,50663,50750,47679,48506
49871,50583,50679,47751,48639
49879,50623,50695,47815,48695
49879,50591,50710,47703,48639
49871,50671,50710,47695,48823
49871,50807,50879,47718,48583
49914,50655,50671,47693,48615
49914,50799,50807,47751,48822
49914,50655,50678,47810,48535
49914,50799,50727,47863,48615
49914,50623,50695,47711,48621
49903,50663,50799,47703,48639
49894,50543,50614,47847,48711
49922,50626,50663,47695,48717
49895,50511,50583,47695,48774
49901,50818,50743,47687,48770
49894,50567,50671,47782,49254
49895,50550,50679,47871,48839
49895,50759,50599,47735,48823
49879,50591,50710,47735,48902
49903,50615,50871,47770,48927
49922,50678,50855,47799,48606
49895,50649,50623,47751,48679
49903,50649,50886,47575,48701
49895,50607,50906,47591,48815
49914,50783,50743,47711,48774
49887,50626,50607,47623,48807
49895,50637,50690,47759,48895
49855,50686,50695,47591,48982
49855,50787,50711,47551,48671
49890,50599,50710,47607,48763
49871,50678,50786,47839,48631
49882,50679,50671,47759,48631
49879,50583,50679,47898,48735
49882,50691,50671,47719,48831
49887,50589,50806,47661,48735
49887,50647,50559,47746,48639
49871,50659,50649,47654,48839
49895,50791,50671,47577,48863
49879,50663,50695,47727,48695
49879,50599,50701,47581,48829
49879,50663,50647,47599,48655
49890,50759,50626,47623,48770
49890,50575,50690,47815,48647
49887,50599,50655,47711,49063
49871,50799,50631,47711,48786
49871,50679,50871,47655,48646
49871,50727,50759,47641,48599
49879,50630,50631,47687,48767
49879,50623,50615,47766,48839
49878,50647,50679,47807,48687
49878,50695,50758,47807,48767
49879,50743,50867,47967,48774
49894,50711,50695,47823,48815
49890,50799,50566,47799,48631
49890,50799,50799,47879,48518
49894,50710,50530,47999,48550
49894,50631,50610,47885,48463
49894,50647,50687,47863,48607
49871,50647,50703,47874,48519
49895,50659,50630,47906,48551
49887,50607,50671,47839,48678
49879,50623,50711,47751,48463
49855,50786,50679,47830,48506
49871,50615,50599,47938,48583
49895,50627,50882,47743,48671
49863,50786,50615,47898,48527
49882,50551,50655,47783,48687
49879,50599,50631,47871,48738
49879,50518,50906,47911,48511
49890,50770,50639,48055,48591
49871,50522,50679,47911,48567
49879,50615,50807,47875,48799
49894,50767,50711,47959,48727
49895,50743,50591,47791,48623
49914,50551,50863,47911,48839
49887,50615,50919,47875,48759
49887,50567,50743,47823,48569
49879,50778,50758,47831,48735
49879,50679,50710,47903,48806
49871,50623,50695,48055,48455
49863,50535,50551,47983,48575
49863,50583,50637,48111,48630
49855,50649,50679,47810,48743
49871,50599,50662,47919,48573
49871,50589,50630,47735,48639
49863,50679,50847,48007,48418
49887,50615,50535,48063,48514
49871,50631,50863,47798,48535
49895,50585,50607,47910,48583
49895,50815,50607,47919,48663
49903,50695,50879,47943,48530
49914,50649,50583,47879,48535
49914,50701,50551,47967,48495
49901,50583,50695,47903,48598
49895,50646,50567,47837,48615
49894,50791,50637,47911,48758
49863,50847,50562,47839,48607
49894,50591,50649,47926,48621
49887,50690,50535,47938,48583
49887,50575,50691,48006,48551
49887,50663,50551,47975,48487
49879,50717,50607,48175,48655
49914,50647,50711,47901,48534
49871,50591,50567,47967,48575
49887,50543,50647,48022,48486
49890,50630,50829,47874,48431
49890,50655,50649,48102,48514
49871,50591,50551,48127,48719
49914,50743,50511,48015,48614
49879,50663,50655,47839,48854
49887,50631,50647,47847,48839
49887,50786,50655,47938,48831
49871,50591,50690,48089,48934
49871,50743,50687,47735,49209
49871,50695,50599,47766,49095
49879,50855,50583,47671,48903
49895,50662,50643,47727,48930
49887,50658,50615,47775,48839
49901,50655,50615,47679,48775
49895,50631,50649,48055,48694
49894,50690,50719,47967,48735
49895,50607,50591,47847,48727
49954,50615,50671,47815,48919
49975,50637,50829,47703,48815
49943,50653,50599,47846,48967
49927,50615,50559,48039,48774
49914,50607,50607,47791,48895
49913,50583,50599,47734,48839
49922,50559,50567,47751,48863
49914,50687,50623,47815,48791
49895,50647,50626,47814,49167
49890,50671,50543,47746,48890
49890,50759,50583,47702,48767
49879,50703,50630,47782,49074
49871,50887,50831,47807,48743
49871,50834,50653,47687,48890
49871,50599,50607,47746,48774
49871,50695,50631,47757,48951
49855,50695,50623,47782,49031
49863,50727,50637,47919,49031
49847,50679,50783,47727,48895
49863,50727,50653,47615,48902
49855,50743,50831,47770,48839
49878,50695,50647,47719,48895
49863,50767,50551,47645,48855
49862,50871,50646,47734,48934
49847,50598,50591,47810,48799
49855,50791,50607,47847,48847
49862,50591,50582,47839,48891
49831,50614,50511,47647,49087
49855,50691,50791,47663,48806
49853,50655,50623,47711,48927
49855,50663,50649,47687,48806
49855,50914,50726,47775,48791
49863,50822,50703,47725,49007
49847,50711,50615,47743,48935
49847,50655,50631,47727,48831
49846,50690,50503,47703,49007
49847,50743,50815,47591,48701
49863,50759,50649,47695,48607
49863,50758,50799,47727,48642
49871,50927,50655,47655,48647
49871,50649,50607,47682,48711
49863,50679,50551,47778,48775
49871,50783,50583,47623,48647
49855,50663,50839,47663,48743
49863,50719,50687,47703,48730
49855,50735,50598,47695,48663
49863,50719,50543,47703,48918
49863,50695,50679,47639,48742
49863,50599,50649,47583,48813
49855,50655,50623,47682,48767
49862,50727,50583,47719,48775
49847,50695,50543,47682,48911
49855,50589,50663,47599,49030
49855,50671,50649,47654,48751
49863,50658,50663,47743,48822
49847,50727,50823,47791,48898
49855,50695,50575,47959,48822
49862,50735,50543,47597,48626
49855,50759,50585,47709,48663
49831,50759,50567,47663,48703
49831,50909,50511,47679,48957
49815,50735,50751,47559,49158
49846,50719,50502,47647,48626
49831,50695,50711,47711,48685
49847,50671,50671,47599,48658
49831,50711,50591,47711,48774
49837,50607,50573,47663,48759
49839,50831,50791,47551,48639
49831,50614,50695,47759,48787
49826,50727,50630,47647,48783
49799,50575,50630,47775,48551
49791,50871,50655,47703,48575
49799,50679,50759,47871,48407
49791,50743,50623,47639,48735
49799,50695,50662,47542,48999
49786,50663,50599,47707,48719
49799,50679,50623,47647,48546
49791,50727,50623,47647,48495
49789,50687,50649,47647,48447
49775,50751,50575,47559,48727
49794,50807,50615,47831,48455
49773,50653,50719,47709,48447
49782,50623,50791,47810,48351
49759,50575,50495,47927,48495
49775,50615,50758,47650,48655
49759,50655,50607,47655,48823
49759,50655,50531,47655,48514
49773,50647,50626,47663,48791
49766,50671,50599,47631,48391
49767,50839,50626,47687,48685
49766,50655,50726,47631,48527
49759,50711,50607,47618,48966
49775,50782,50559,47735,48719
49773,50710,50847,47583,48575
49767,50630,50543,47671,48519
49762,50767,50637,47447,48567
49759,50863,50599,47770,48567
49762,50679,50671,47655,49095
49767,50719,50631,47815,49023
49743,50631,50671,47645,48783
49751,50783,50614,47655,48559
49762,50786,50671,47655,48447
49751,50669,50647,47607,48823
49767,50690,50623,47815,48890
49743,50647,50567,47558,48599
49751,50631,50799,47554,48751
49762,50663,50690,47687,48631
49743,50623,50614,47743,48653
49767,50663,50575,47650,48999
49743,50710,50791,47647,48514
49743,50735,50631,47526,48621
49759,50707,50614,47750,49007
49750,50579,50630,47735,48591
49719,50751,50598,47510,48503
49727,50566,50589,47522,48575
49719,50847,50599,47590,48743
49719,50851,50589,47647,48575
49719,50687,50663,47782,48559
49719,50599,50599,47199,48806
49719,50663,50623,47175,48614
49721,50607,50535,47110,48687
49719,50695,50671,47127,48735
49702,50655,50631,47159,48639
49703,50615,50671,47087,48511
49695,50631,50649,47103,48847
49695,50623,50626,47111,48839
49702,50839,50807,47191,48550
49687,50607,50583,47199,48647
49711,50743,50671,47206,48895
49695,50687,50607,47215,48639
49698,50623,50615,47106,48415
49698,50631,50547,47426,48935
49695,50743,50783,47558,48871
49695,50687,50759,47431,48671
49695,50767,50567,47503,49007
49687,50658,50509,47399,49213
49702,50807,50598,47510,48807
49671,50767,50649,47319,48893
49695,50687,50765,47581,48551
49695,50626,50639,47287,48557
49695,50678,50790,47319,48551
49702,50735,50591,47191,48535
49695,50845,50695,47687,48615
49679,50719,50583,47543,48610
49671,50671,50767,47501,48607
49698,50647,50599,47607,48551
49687,50703,50551,47705,48591
49671,50663,50583,47542,48591
49682,50767,50543,47607,48271
49686,50647,50631,47654,48231
49679,50783,50631,47623,48295
49702,50631,50599,47711,48455
49687,50589,50653,47629,48374
49679,50655,50598,47719,48423
49679,50630,50511,47711,48535
49679,50707,50582,47671,48762
49679,50687,50626,47671,48743
49679,50662,50530,47874,48815
49702,50663,50631,47935,48647
49687,50694,50847,47655,48738
49686,50754,50663,47727,48783
49687,50719,50727,47746,48655
49703,50839,50690,47823,48935
49702,50649,50575,47750,48701
49698,50589,50806,47543,48982
49671,50663,50535,47682,48783
49686,50703,50694,47655,48802
49679,50735,50530,47990,48791
49698,50786,50599,47719,48775
49687,50690,50591,47959,49087
49687,50799,50653,47743,48911
49698,50719,50767,47751,48902
49698,50863,50519,47647,49111
49695,50623,50503,47898,48895
49703,50831,50647,47807,48719
49702,50695,50647,47655,48994
49687,50743,50599,47743,48775
49687,50615,50663,47837,48815
49695,50701,50655,47807,49074
49687,50735,50831,47599,48767
49695,50626,50511,47759,48895
49687,50663,50583,47727,48927
49679,50607,50703,47671,48854
49687,50646,50647,47655,49058
49687,50847,50598,47687,48911
49698,50671,50759,47623,48951
49698,50719,50626,47719,48703
49698,50630,50815,47719,48711
49687,50647,50599,47663,48646
49698,50671,50847,47686,48726
49698,50663,50807,47503,48762
49687,50879,50626,47523,48847
49703,50631,50754,47487,48719
49703,50871,50589,47415,48655
49695,50863,50535,47778,48631
49695,50591,50599,47759,48790
49703,50649,50591,47711,48511
49695,50649,50678,47703,48550
49725,50662,50687,47898,48743
49695,50679,50589,47551,48447
49695,50839,50663,47855,48687
49718,50671,50879,47551,48991
49703,50679,50598,47558,48806
49711,50695,50807,47495,48701
49703,50791,50671,47463,48503
49719,50703,50567,47533,48662
49711,50767,50615,47591,48959
49703,50655,50599,47503,48589
49718,50631,50663,47683,48546
49695,50626,50535,47839,48871
49719,50687,50607,47875,48678
49703,50713,50598,47783,48567
49718,50758,50655,47567,48550
49725,50615,50591,47581,48767
49727,50855,50543,47599,48543
49719,50786,50663,47874,48447
49719,50599,50655,47862,48431
49719,50663,50815,47639,48455
49719,50754,50535,47590,48518
49719,50823,50791,47575,48559
49725,50694,50583,47647,48567
49719,50671,50573,47423,48863
49725,50627,50559,47682,48637
49721,50711,50649,47591,48598
49719,50671,50655,47767,48399
49695,50906,50658,47599,48534
49719,50655,50599,47522,48647
49719,50649,50694,47519,48550
49711,50647,50687,47542,48511
49703,50727,50694,47575,48495
49725,50694,50783,47655,48711
49709,50815,50589,47519,48447
49711,50663,50543,47687,48663
49727,50695,50607,48239,48415
49731,50647,50527,48279,48735
49714,50870,50847,48287,48514
49727,50727,50591,48103,48599
49721,50871,50649,47750,48610
49725,50751,50663,47951,48551
49719,50914,50791,47607,48333
49734,50906,50675,47615,48438
49725,50655,50647,47495,48199
49725,50695,50591,47583,48527
49725,50887,50839,47597,48759
49735,50751,50655,47599,48589
49727,50751,50743,47559,48591
49725,50663,50567,47711,48575
49725,50599,50614,47591,48439
49703,50679,50599,47703,48511
49719,50591,50815,47866,48615
49709,50655,50649,47559,48422
49719,50759,50591,47810,48415
49719,50886,50511,47703,48614
49718,50679,50575,47871,48495
49719,50743,50823,47791,48703
49727,50671,50695,48031,48591
49719,50631,50623,48007,48813
49727,50743,50671,48015,48719
49711,50719,50591,47879,48441
49711,50695,50535,48087,48511
49695,50758,50530,47810,48695
49721,50735,50839,47906,48806
49735,50807,50615,47815,48583
49719,50719,50575,47799,48839
49719,50879,50653,47926,48615
49734,50743,50854,47855,48502
49735,50671,50582,48207,48535
49762,50623,50662,47887,48866
49779,50823,50647,47874,48535
49751,50649,50583,48015,48495
49743,50614,50678,47719,48479
49766,50679,50662,47919,48727
49763,50626,50599,47991,48802
49767,50663,50663,48047,48655
49743,50647,50615,47919,48695
49751,50647,50694,48087,48674
49743,50822,50599,48167,48751
49751,50711,50626,48114,48959
49751,50797,50615,48007,48870
49762,50855,50623,48079,48655
49762,50599,50551,48151,48703
49751,50711,50535,48237,48607
49743,50655,50663,48151,48806
49767,50807,50841,48191,48690
49767,50615,50503,48159,48678
49759,50646,50847,48111,48767
49751,50658,50695,48407,48951
49743,50663,50695,48207,48751
49743,50855,50882,47991,48790
49763,50591,50649,47999,48743
49767,50671,50679,47959,48871
49762,50726,50527,47999,48806
49743,50839,50663,48194,48749
49758,50701,50663,48130,48711
49766,50591,50658,48167,48890
49751,50783,50527,48159,48927
49759,50863,50686,48135,48703
49762,50671,50783,48175,49058
49751,50717,50695,48135,48738
49751,50646,50647,48271,48694
49766,50663,50767,48095,49039
49762,50663,50719,48303,48895
49751,50735,50655,48026,48898
49743,50781,50863,47871,48839
49750,50695,50717,47910,48831
49775,50855,50615,47703,48719
49775,50767,50679,47687,48903
49794,50671,50694,47703,48807
49807,50658,50717,47479,48966
49823,50735,50585,47807,48919
49863,50863,50663,47810,49007
49903,50767,50615,47967,49202
49917,50663,50695,47863,48951
49922,50855,50630,47887,49010
49903,50679,50615,47831,49043
49933,50831,50630,47855,48903
49917,50573,50871,47927,48855
49914,50653,50649,47871,48823
49914,50583,50754,47903,48695
49922,50589,50543,48111,48879
49927,50647,50839,48047,49087
49927,50647,50567,48287,48831
49917,50694,50575,48343,48767
49917,50707,50694,48151,48735
49922,50751,50695,48263,48807
49895,50706,50815,48071,48839
49919,50551,50535,48199,48890
49975,50599,50653,48359,48903
49999,50649,50631,48327,48999
50002,50759,50653,48159,48911
49981,50589,50615,48111,48863
49958,50799,50663,48034,49046
49981,50751,50599,48175,49078
49991,50671,50711,48271,49071
49975,50655,50649,48063,48847
49967,50623,50615,48070,48879
50082,50591,50882,48118,48825
50087,50743,50695,48167,49127
49991,50679,50719,48311,48791
50087,50607,50687,48310,48918
49895,50605,50695,48119,48802
49855,50690,50679,48175,48898
49954,50743,50694,48191,49047
49959,50791,50707,48345,48943
49954,50623,50701,48194,48765
49975,50831,50839,48199,49111
49927,50599,50871,48246,48839
49922,50607,50630,48198,48951
49922,50647,50658,48182,49023
49914,50663,50663,48183,48839
49903,50669,50663,48102,49026
49919,50659,50679,48207,48898
49943,50653,50791,48135,48783
49927,50575,50847,48223,48631
49919,50838,50751,48135,48767
49913,50711,50839,48118,48633
49914,50631,50906,48038,48855
49901,50711,50631,48063,48767
49887,50662,50543,48239,48799
49914,50671,50607,47991,48927
49917,50653,50607,48093,48646
49871,50630,50807,47967,48935
49895,50694,50573,47919,48711
49890,50653,50605,48031,48774
49887,50743,50615,48135,48774
49887,50615,50631,48205,48767
49903,50653,50847,47999,48935
49943,50743,50615,48311,48807
49975,50754,50623,48066,48815
49959,50671,50511,48007,48783
49974,50631,50653,48295,48815
49959,50647,50623,48039,48783
49958,50637,50647,48055,48802
49926,50663,50589,48221,49046
49919,50711,50735,47943,48815
49967,50799,50799,48111,48879
49958,50630,50759,48278,48674
49951,50703,50690,48055,48751
49951,50551,50754,48295,48727
49942,50615,50626,48127,48762
49951,50615,50655,48103,48703
49935,50626,50607,48342,48751
49935,50655,50649,48194,48671
49927,50631,50678,48175,48823
